tank1,tank2,tank3,target
19.371590,100.458880,42.970080,0
72.903760,48.483180,59.449840,1
88.385730,182.135550,95.878460,3
77.326120,181.197580,23.453090,2
19.758090,1.297620,70.684440,1
93.746720,37.387070,63.694360,1
74.645980,185.522850,64.686020,3
97.029370,68.934630,34.992850,2
54.301250,76.700380,0.142570,2
73.177200,150.343410,74.697460,3
34.502070,104.457890,35.997350,0
1.603640,112.489790,12.376070,0
8.004130,151.099810,0.950620,2
95.900840,103.051070,98.301640,3
5.799760,116.705910,34.932700,0
84.348250,72.244550,26.048760,2
85.755310,74.930620,1.683330,2
39.028910,130.904450,25.435950,2
43.198760,11.343030,58.809280,1
75.629490,82.662510,42.023260,2
8.828250,40.388170,15.467530,0
48.168780,105.851110,94.894010,0
7.323150,119.973590,52.649850,0
51.623310,174.631860,20.553850,2
4.077330,134.454300,34.515750,0
1.758990,50.274800,30.932680,0
61.683840,34.517160,41.305430,1
48.247540,91.847480,97.394080,0
4.550420,190.193640,58.193720,0
79.572770,86.078520,45.383790,2
87.932650,179.186900,23.868890,2
19.924190,99.247030,90.027700,0
32.235510,130.402920,70.815170,0
77.867470,112.784890,40.245520,2
96.701600,122.266150,72.856520,3
34.498280,133.989840,25.779770,2
24.509690,142.944440,52.139470,0
68.327660,53.887700,59.872330,1
44.393360,119.392060,29.087970,2
71.545100,161.185870,25.991650,2
30.062060,132.230850,69.558520,0
70.409970,136.539700,39.280770,2
39.485370,50.963520,15.683370,2
69.257740,18.637760,93.779230,1
82.668630,171.501150,90.666880,3
40.860500,169.340140,15.806130,2
2.164180,156.978280,7.479660,0
98.852470,134.959290,75.344970,3
24.580390,134.773080,4.321990,2
83.782570,33.924820,69.735810,1
22.448050,13.690630,48.149370,1
16.928620,145.888800,23.756580,0
34.247260,113.487850,28.496830,2
37.798810,163.124350,17.920980,2
8.220160,65.671560,42.437680,0
54.265930,74.484740,78.991170,3
3.931950,86.353510,38.225590,0
64.757850,193.255250,51.037540,3
98.687680,60.449880,3.086810,2
16.566320,79.024980,31.633390,0
9.705410,86.532020,33.811580,0
12.261920,59.223430,88.643610,0
30.204890,142.791080,61.204710,0
42.718120,47.805130,36.901470,2
59.210720,70.150640,21.489640,2
11.646270,175.953390,44.031300,0
62.520830,98.082070,87.256650,3
54.693490,96.156280,92.460100,3
71.968960,22.309980,17.770450,2
78.712290,167.170260,54.519080,3
55.445520,126.386590,43.911580,2
68.019910,21.696250,96.127920,1
75.015480,126.234840,31.632210,2
16.095550,81.868590,66.157670,0
63.370970,76.528230,61.328640,3
81.374830,5.256950,45.062100,1
75.855520,109.228890,65.147610,3
51.667640,198.374910,5.462150,2
49.104480,18.283310,15.978560,2
38.303840,31.108020,96.368720,1
94.678980,67.221930,63.974770,3
53.375330,163.117400,62.744560,3
0.025250,152.634880,74.684810,0
50.972270,180.583790,90.844620,3
52.391170,121.597650,99.652210,3
29.882020,64.923450,18.277390,2
89.586690,148.897680,10.564280,2
98.176740,146.192340,85.052210,3
4.815080,100.992180,69.859830,0
54.294660,133.329490,81.787410,3
37.433710,169.733740,16.291610,2
27.088610,8.669120,36.442680,1
37.990950,161.054120,65.313070,0
43.672260,130.422800,5.278340,2
18.027150,125.389570,64.136680,0
77.413470,80.599950,72.255410,3
68.398030,192.678680,21.513020,2
55.167960,120.352890,99.864790,3
20.118410,104.643600,34.618530,0
52.589300,46.425720,4.761240,2
57.256550,67.170860,18.194140,2
32.393560,9.856040,95.044220,1
58.114790,162.953740,42.311820,2
90.331470,96.663640,57.394530,3
49.179400,146.655660,56.665610,0
27.159890,29.107910,60.612440,0
48.918000,19.195140,39.561750,1
51.477640,165.378650,7.610110,2
34.849530,164.531220,64.842390,0
28.995830,169.067020,49.329360,0
49.835190,195.317470,94.711650,0
35.853270,28.115830,32.566670,1
3.048330,4.153580,39.552210,0
94.101980,174.271470,51.144280,3
56.522640,1.186700,21.550120,1
2.477410,150.907910,14.564580,0
86.904710,128.664860,22.941870,2
15.772030,125.524940,90.083700,0
71.836020,69.709330,58.738360,3
31.076170,199.829910,74.883920,0
61.438160,84.651830,61.815230,3
34.161610,5.772970,39.508850,1
93.048080,125.260220,8.395570,2
88.499360,53.774970,24.376950,2
29.709100,115.440450,54.468810,0
49.141380,143.507370,31.653770,2
78.206450,35.064340,78.262080,1
66.381010,136.641660,48.155340,2
66.700150,15.959410,85.155110,1
5.554720,29.748300,57.678970,0
73.941150,15.250310,92.076480,1
97.360760,121.190030,48.124350,2
74.139500,65.671470,49.326440,2
91.615100,191.131090,92.706910,3
26.244810,46.493810,29.766450,0
44.131110,62.833480,37.421280,2
62.063700,152.505140,73.555820,3
81.442360,6.436880,4.773380,2
78.938300,106.615760,57.814070,3
5.258690,51.062760,63.835430,0
85.918190,183.396680,50.041950,3
54.547420,166.609930,53.762460,3
51.685850,181.016810,78.993270,3
90.907250,43.649410,52.437550,1
84.247210,22.229570,79.466220,1
18.297340,161.623750,61.200090,0
19.323600,94.670840,68.190520,0
63.385290,85.449440,89.936650,3
51.926340,101.173460,6.225060,2
92.212040,35.423310,52.834470,1
80.356760,43.090660,52.737330,1
24.068490,151.939000,56.434120,0
85.597590,178.911600,64.873350,3
72.539120,109.844020,38.442870,2
64.811790,181.657720,41.668040,2
31.441000,77.687390,43.539760,0
7.356100,99.688370,49.431420,0
58.844380,72.564010,61.310760,3
87.821630,191.094200,58.361220,3
4.259100,193.847200,70.586210,0
33.596360,29.431540,14.341860,2
16.774440,9.114500,90.215420,1
54.076820,139.991880,82.810850,3
79.154100,176.521120,96.725460,3
43.907060,190.067090,72.328990,0
7.066820,136.356620,68.671670,0
90.586060,74.586430,58.491150,3
1.218760,66.415050,6.224370,0
52.187300,163.489530,20.644270,2
52.744100,40.801730,12.068850,2
51.099680,15.829720,58.735460,1
3.133750,21.342990,54.999750,0
59.140740,5.797390,57.337680,1
83.850250,144.463240,13.118510,2
59.247460,134.450500,3.723120,2
85.534770,181.253480,85.045230,3
82.463150,148.993040,63.343200,3
67.862700,161.279060,66.249850,3
32.772700,75.192220,89.705750,0
1.712210,139.764120,95.477760,0
70.622820,198.782400,68.754490,3
3.436300,165.401980,28.462990,0
44.605720,62.418380,26.855410,2
43.140570,75.750290,63.333860,0
81.315120,59.417730,21.372120,2
66.689530,134.064010,90.113120,3
1.594570,170.608130,52.100220,0
62.130210,18.274290,43.261490,1
22.730240,50.845010,50.409510,0
81.245600,148.756190,59.100000,3
53.941820,85.461210,97.271000,3
56.019260,50.793280,23.009080,2
61.135300,104.565510,0.769780,2
83.006540,140.824470,66.182930,3
6.878070,72.411170,93.538230,0
86.258920,57.108590,15.705890,2
44.908800,71.166080,68.222640,0
96.643480,72.600290,6.222420,2
89.761400,7.589950,95.276590,1
66.457940,188.337840,19.965970,2
4.069980,97.642000,45.062340,0
33.149230,191.531290,82.258370,0
66.158200,32.571660,73.432340,1
72.701250,85.013630,92.478590,3
16.697790,53.467510,6.322430,2
79.545100,124.351880,31.494030,2
16.381370,8.029550,16.674560,1
45.328460,49.435390,25.898220,2
87.557640,103.027530,72.925200,3
3.571090,73.032670,47.916930,0
18.641690,24.038310,87.030380,0
93.943160,15.761340,34.901870,1
95.828560,16.632350,64.364140,1
97.222140,195.644730,47.122330,2
16.274910,40.416860,88.960140,0
91.168300,121.575930,76.617640,3
73.993130,132.364320,82.727700,3
68.540660,106.800460,23.695640,2
74.388810,94.687570,29.479170,2
80.194630,139.342720,93.733960,3
16.544160,129.837860,24.423950,0
90.358300,19.899880,65.616180,1
79.108570,70.983570,95.413810,1
85.073070,58.923660,0.754110,2
29.665720,56.262090,88.996460,0
96.712120,14.088000,47.129480,1
54.833200,18.582330,37.749770,1
31.708240,107.211270,66.119090,0
70.348510,27.351000,81.294770,1
67.854200,177.814980,44.933610,2
89.388980,173.154820,43.840930,2
38.114330,186.562400,71.516470,0
92.824530,159.394960,60.929740,3
11.585280,58.296130,96.884240,0
31.942210,18.650970,70.755340,1
73.400430,57.091540,29.767200,2
46.889300,4.357790,78.932300,1
31.708880,170.752620,80.263040,0
66.140200,64.974970,51.631660,3
44.482930,67.776380,84.813630,0
48.350710,166.544620,10.521850,2
14.102480,195.464060,58.776850,0
50.976970,104.631210,21.526880,2
71.870390,16.956120,57.332370,1
57.076880,182.837680,52.618280,3
13.706270,114.550650,9.132760,2
20.379380,6.221720,51.329360,1
8.453260,93.878880,93.294500,0
71.976140,15.482330,22.420980,1
67.366240,178.940370,3.291860,2
81.245110,112.362780,54.609130,3
95.781320,149.528920,85.011890,3
35.399560,110.872810,61.540570,0
32.158390,114.049620,23.665540,2
14.337570,74.794050,73.928960,0
91.618710,91.542810,64.282370,3
10.303710,180.892750,56.860420,0
78.033820,158.888240,25.648050,2
52.917450,192.095950,8.963450,2
68.304990,192.452820,30.057710,2
86.144790,186.731510,74.708620,3
23.132830,66.800140,3.580930,2
83.145320,169.922240,63.271030,3
35.252790,15.362210,75.305760,1
72.652620,182.520500,73.053200,3
82.869490,149.190920,63.068720,3
42.696640,180.423460,65.096860,0
39.835530,16.693860,29.070490,1
54.372670,55.127070,22.123530,2
52.739350,33.964070,80.041010,1
48.436820,114.772550,14.738330,2
32.457630,82.017940,80.821280,0
77.015950,44.595490,61.617910,1
24.345640,197.649430,95.212390,0
56.326470,139.780510,80.143040,3
72.099840,139.965740,95.855400,3
59.645610,127.260530,84.926880,3
66.989090,146.586520,23.416870,2
37.126690,29.460270,50.576540,1
45.572740,199.432560,61.120870,0
78.644480,66.802930,83.154530,1
61.508500,139.398470,29.443080,2
54.863840,126.807390,58.909470,3
91.519370,179.654530,97.098410,3
66.742800,194.382830,83.247800,3
27.083210,85.487130,23.839240,2
0.419720,37.609750,0.406060,2
71.983850,85.106860,31.257470,2
76.172090,166.497350,97.529950,3
64.201360,92.305790,30.526430,2
22.231820,42.585190,40.918940,0
99.178640,0.170740,19.720590,1
18.839300,143.423900,35.248470,0
45.726080,29.724830,40.499700,1
10.319980,106.608660,9.793840,2
79.050840,113.320340,72.396790,3
41.851640,76.298260,9.820890,2
52.385560,102.900430,46.810200,2
74.051840,166.500880,75.078970,3
14.386570,124.411900,8.032310,2
69.462230,76.367820,13.249900,2
86.205090,122.801670,35.472500,2
3.072720,107.462050,92.322590,0
59.637980,194.330120,13.645110,2
56.830510,159.625010,52.554070,3
9.106640,116.577200,61.173790,0
72.870920,152.242300,77.077270,3
66.344440,43.162240,40.423580,2
77.613000,190.685400,7.894700,2
53.553670,62.504450,22.539390,2
50.581070,121.217870,0.977220,2
78.020660,163.976430,96.551080,3
18.064370,118.910510,42.662540,0
33.482790,113.126690,78.238310,0
2.305280,193.880020,80.988160,0
75.115370,152.077480,38.906070,2
75.162060,77.354040,89.870680,3
17.722240,58.469480,55.133750,0
31.921100,84.847450,49.242270,0
85.635330,104.638450,36.245980,2
24.773620,81.735200,51.573610,0
74.611490,24.209760,22.160920,2
37.965400,72.079680,39.174810,0
79.352130,64.830880,50.189820,3
62.390700,46.435710,71.869540,1
54.711130,89.356230,80.978400,3
24.349530,176.635190,56.104870,0
60.917490,175.011790,81.758270,3
60.156210,150.637540,43.331950,2
54.737780,12.414030,8.985790,2
82.942540,11.934330,16.939910,1
79.583270,0.229190,28.240430,1
58.403870,119.089990,77.715290,3
50.592630,101.880370,72.531060,3
49.862450,121.698220,89.777410,0
40.145100,77.025010,0.354900,2
61.342630,5.954380,50.414850,1
80.423380,109.984210,26.963620,2
78.616840,53.943400,73.303180,1
61.025850,33.999260,90.513390,1
20.064370,197.917410,0.731050,2
26.348340,39.972060,1.399340,2
73.236790,138.685160,79.235100,3
25.669850,88.867030,65.911350,0
43.976850,139.465150,63.397340,0
11.464780,156.208620,72.067640,0
65.583440,31.018720,26.799640,2
39.317700,55.985920,22.781030,2
80.535770,127.646450,56.547210,3
22.595270,183.615310,19.118300,2
79.495090,193.334530,72.709270,3
99.285880,130.210220,21.746030,2
20.381950,64.912860,0.713000,2
68.169850,53.733560,81.518320,1
35.917270,95.991300,96.568890,0
24.217210,144.250820,75.511780,0
22.099820,100.199370,35.020190,0
77.190620,124.496660,47.598310,2
77.936330,47.031110,75.362190,1
86.537430,175.724320,78.367360,3
40.801420,196.361600,37.959360,2
63.862540,32.214840,98.044890,1
70.398590,150.675510,6.577670,2
76.341780,154.944690,67.177270,3
29.190960,97.938010,11.043440,2
47.158710,48.764770,34.909700,2
16.260040,46.010870,7.656860,2
91.990140,106.082140,39.674200,2
53.502920,125.658650,92.187880,3
17.869300,59.110500,97.578930,0
37.119300,4.512330,14.764350,1
2.633870,197.984630,27.887080,0
92.354280,199.177260,59.984120,3
3.319630,16.318330,48.158910,0
40.617200,121.235460,43.884780,0
93.407680,106.947940,69.372610,3
89.648530,29.374380,22.973470,2
10.731870,27.927680,51.258400,0
32.117930,84.634570,98.248980,0
15.670430,108.162410,9.887120,2
31.849630,105.505180,94.663170,0
39.122820,12.981340,38.816140,1
14.574120,45.997920,61.809060,0
6.742390,92.944750,60.946160,0
42.185840,3.825270,98.551940,1
36.711580,155.715440,32.564650,2
47.501680,77.692730,34.253920,2
2.185140,72.004190,88.949000,0
69.039330,29.084570,59.115500,1
89.223090,140.006810,14.868440,2
86.783250,60.308800,45.407610,2
52.614280,170.101320,93.160750,3
92.965290,1.590840,92.188850,1
5.438700,53.154730,51.498790,0
47.992570,120.941960,47.944620,2
93.437570,48.109770,27.402470,2
92.073790,15.347900,60.956080,1
68.173600,101.108340,69.423190,3
17.275460,170.526450,14.002570,2
40.081240,15.051520,54.521110,1
66.974580,188.244330,73.933620,3
54.110290,186.523400,47.843680,2
56.120570,119.219710,40.997970,2
83.848270,37.035190,55.484220,1
72.223330,180.795230,88.391840,3
50.874030,128.632290,39.423770,2
46.817780,181.253160,93.070400,0
89.541410,27.674170,85.008400,1
94.836370,72.249940,51.864630,3
77.909530,112.415630,99.348350,3
45.571340,142.788540,79.259110,0
49.410040,171.396760,54.615460,0
41.165080,21.564730,39.341360,1
73.393650,184.257280,25.167940,2
35.523550,30.792200,69.072290,1
96.018840,128.190440,61.707650,3
55.348990,17.691150,72.950380,1
60.204950,132.295350,89.881110,3
78.396080,156.183050,92.718380,3
98.993500,116.256550,10.888160,2
45.912990,157.520230,2.772530,2
5.688740,13.431560,73.103580,0
50.116660,73.779590,10.561700,2
73.224030,64.203960,26.532410,2
65.231920,111.802180,36.241060,2
64.148750,54.244300,79.483030,1
22.931900,31.767540,78.243940,0
70.789200,36.527800,11.624580,2
83.839910,155.319700,32.725740,2
65.819740,24.832040,50.704770,1
1.873030,78.320380,7.484280,0
47.514720,84.336330,44.438500,2
4.533130,72.323270,75.648380,0
36.891440,143.034390,36.947870,0
42.323940,112.778420,95.068190,0
10.886040,6.582750,60.795720,1
94.909710,197.944630,48.416420,2
46.808160,128.992750,55.563480,0
63.408810,174.799890,74.630620,3
49.687740,92.372890,63.960170,0
45.570630,91.555870,1.630590,2
17.406410,97.702730,82.265350,0
27.872700,104.528690,34.496210,0
10.480400,191.659700,85.467390,0
7.849240,143.957450,34.757990,0
99.484980,60.479700,23.873840,2
56.789050,167.025230,19.251890,2
70.940280,12.281320,91.893470,1
8.107490,182.846280,49.080720,0
44.809110,194.661420,99.038420,0
65.017810,25.423860,50.617010,1
52.916310,102.889290,56.949180,3
1.872470,142.245460,71.239430,0
11.546980,114.047890,56.836120,0
68.245040,17.079540,62.650330,1
28.075200,101.400600,77.332360,0
70.564590,23.780600,59.118480,1
96.911650,31.353890,85.290710,1
70.254810,154.800660,28.195830,2
28.788890,181.203890,35.983200,0
6.301540,120.119340,12.481770,0
79.659620,128.349290,87.472650,3
78.483720,22.422730,38.107070,1
77.456020,83.468290,97.236550,3
73.574040,3.099980,87.998570,1
10.080480,28.104740,73.449240,0
86.496860,107.269930,28.904970,2
35.131550,68.577870,32.667810,2
24.290970,121.773420,90.040530,0
30.708240,37.338860,83.857770,0
74.178330,186.167410,16.551970,2
14.425130,108.285880,61.443370,0
48.017340,119.793330,18.037980,2
47.961380,131.618510,43.270640,2
67.944730,90.238260,33.359960,2
30.360500,82.180410,2.308960,2
66.852510,169.021130,35.462710,2
4.603310,197.355120,26.369830,0
12.662110,73.950500,73.855700,0
29.391660,114.940640,41.556000,0
11.776400,66.057400,72.487050,0
61.200390,23.955680,16.332240,2
64.073340,162.683080,34.947450,2
59.531080,34.128720,31.137630,2
2.027020,153.655190,40.100980,0
81.612560,141.674600,82.874430,3
28.565870,37.021750,97.190570,0
71.732780,166.808450,1.313340,2
35.446160,148.563340,7.798280,2
56.733990,85.814550,1.761650,2
23.597560,56.958400,11.185990,2
63.153690,48.479580,27.761950,2
89.823860,93.424620,39.212810,2
72.387100,181.922760,2.503630,2
44.823880,122.156270,31.856310,2
77.240770,194.295410,94.342740,3
26.598250,45.267660,95.749050,0
45.862850,41.659540,70.699700,1
28.442030,53.449400,87.924900,0
16.247920,12.878590,26.918640,1
60.694540,24.617570,47.159470,1
62.733710,169.747400,22.986960,2
81.734630,46.981250,67.676650,1
43.067360,22.936250,71.426350,1
21.776260,35.324690,35.832290,0
65.329020,46.799300,18.366150,2
0.995360,94.328620,42.864560,0
23.386770,10.730430,42.925590,1
78.820510,143.056430,86.079490,3
0.958270,193.283860,34.141230,0
99.039780,50.523890,47.153640,2
35.392770,71.152140,84.228210,0
74.641890,198.430290,61.351470,3
46.325660,18.014770,99.656140,1
55.153070,140.095490,40.674240,2
54.771570,188.515550,16.641940,2
29.237260,30.411950,79.221590,0
6.204530,16.326330,29.849410,0
51.418820,81.254960,4.481630,2
95.749160,190.573900,27.935630,2
73.152560,115.715080,23.747670,2
26.217160,98.230630,41.923690,0
29.122930,161.502320,48.146290,0
65.484810,37.854700,53.350770,1
31.797600,105.282720,78.082580,0
76.891320,70.844140,69.427710,3
94.129000,125.133870,14.841010,2
67.970860,20.980880,87.211040,1
51.666050,77.028150,5.700660,2
38.078370,180.641330,2.098300,2
47.464820,186.231620,39.484100,2
42.817570,115.712010,46.293730,0
16.860170,3.711110,60.981170,1
92.080660,21.272830,21.095270,2
37.022950,161.748450,26.926030,2
88.205440,10.991570,94.095660,1
56.074710,131.755540,36.768950,2
78.199430,33.313250,4.891180,2
39.551690,170.739140,75.492680,0
51.715600,114.427550,12.989280,2
84.068150,157.391940,65.647040,3
46.619100,192.891850,87.903200,0
64.443050,74.360200,61.802230,3
57.544090,78.848400,30.667400,2
40.701080,114.782280,42.813480,0
26.357450,152.192660,53.146750,0
6.767520,73.663300,88.491350,0
75.523650,64.649360,93.818320,1
7.660290,192.246940,24.570510,0
0.909420,86.761610,35.897040,0
53.908900,159.354570,84.243080,3
40.123000,85.969150,14.817770,2
4.754760,128.243000,6.443760,0
73.383010,107.818030,19.858300,2
53.952290,36.599540,43.873720,1
79.956030,92.383860,14.869930,2
72.382870,37.353680,73.854990,1
47.935230,90.748350,85.143500,0
70.860350,6.582160,29.617430,1
87.092070,3.665230,54.525340,1
72.782570,124.371220,76.053220,3
72.569180,138.406140,82.153990,3
64.569070,80.483700,47.190910,2
71.672480,175.261210,27.221880,2
34.207680,186.147880,57.851180,0
17.896180,132.739030,99.076220,0
82.345360,149.148230,20.804670,2
87.613980,105.157770,88.929000,3
32.982780,12.410210,47.597600,1
26.983760,143.045860,95.710660,0
69.097420,177.386790,45.302400,2
77.164070,168.608690,71.087560,3
50.777730,125.173220,70.050700,3
25.308440,161.915850,95.032450,0
46.523930,140.213440,73.702590,0
66.224750,109.423020,88.164800,3
44.892670,12.220590,84.455640,1
67.398130,169.851730,13.854740,2
3.075290,186.874910,14.772830,0
80.965230,164.641990,70.870520,3
13.126220,133.479720,88.908660,0
42.553160,82.703370,44.285830,0
8.227190,178.405110,86.918290,0
99.790930,117.036630,75.119160,3
20.267190,133.505760,64.973280,0
90.120870,166.158540,93.846650,3
86.883350,173.738780,6.372330,2
84.596200,121.495680,38.044450,2
5.651460,135.534750,32.820180,0
46.777630,136.345690,91.177450,0
82.543690,90.119430,38.778320,2
23.977970,74.485350,11.104640,2
97.110550,114.783490,12.780580,2
35.280600,109.407830,53.288560,0
3.550340,190.168210,27.537570,0
1.618470,15.288800,58.019490,0
13.778550,8.344960,37.962650,1
62.276120,22.367960,31.332780,1
41.776070,31.892020,50.607390,1
8.521410,9.303700,51.983540,0
24.789700,19.074760,42.391260,1
91.514070,144.838490,81.561590,3
87.191400,194.525550,76.324660,3
60.840790,73.085180,18.164320,2
68.665990,198.990000,46.735870,2
72.367940,99.018490,43.193340,2
41.030560,100.924940,36.689570,2
74.877330,174.854410,88.288530,3
22.769870,179.181830,34.155120,0
30.930770,145.351210,30.469630,2
5.296640,74.723550,72.146560,0
32.695840,125.911810,66.011940,0
73.373600,179.426090,43.256450,2
16.643210,63.785140,43.216730,0
71.389150,2.624430,31.578540,1
77.984260,134.171540,73.174000,3
81.181080,156.647140,68.218320,3
43.966150,196.719670,56.907320,0
20.276920,58.562570,69.356250,0
92.473960,35.744030,8.234650,2
88.153100,183.055600,27.637930,2
37.728570,132.037600,32.993000,2
87.715870,21.515740,3.798220,2
20.848620,57.217560,11.292660,2
6.569040,151.121540,16.427660,0
91.392220,73.599930,67.060580,3
22.540210,48.064550,57.470920,0
56.064290,153.745850,75.781330,3
67.068780,89.826110,89.064040,3
62.257850,198.039700,81.936980,3
4.430980,64.118780,57.187570,0
72.146950,110.067300,78.613040,3
28.265570,36.782410,5.391670,2
57.331370,137.719900,32.614970,2
61.358420,10.431450,9.929330,2
70.175480,73.613940,67.133400,3
83.172110,170.524490,17.216760,2
48.628560,146.785340,77.398060,0
78.467600,45.633470,19.253480,2
59.001250,148.217160,31.913950,2
10.470520,143.349280,29.969780,0
16.636270,29.544710,31.490950,0
59.267810,71.680450,2.066190,2
9.690840,58.100650,65.970450,0
9.851510,112.131370,11.988590,0
21.161530,34.437710,6.722860,2
67.132980,92.680710,83.105340,3
9.889080,28.946590,30.645770,0
76.586600,61.151760,40.841870,2
30.160360,16.044860,93.943360,1
54.853900,157.566640,65.835710,3
51.425430,17.935650,64.273350,1
15.537040,82.876630,62.911310,0
78.222900,137.009040,67.153350,3
14.904220,69.225710,4.291230,2
71.947690,190.517200,26.411040,2
8.769670,95.114020,85.669820,0
55.197420,9.355430,97.427220,1
82.864990,26.318820,92.179780,1
45.068830,74.379600,46.105330,0
83.457200,131.895940,5.924850,2
95.760440,29.556830,74.556800,1
63.613650,37.505610,17.073210,2
87.032760,83.938980,65.457650,3
50.407100,145.470700,47.924240,2
28.737990,72.676670,85.907770,0
46.803470,42.689870,93.460540,1
79.660050,11.133230,99.894300,1
69.492670,32.053320,23.716770,2
69.244550,155.952210,23.903590,2
25.696890,61.424140,59.801840,0
17.181620,20.848640,67.886410,0
77.909790,100.185880,36.383270,2
43.204270,77.681570,95.998490,0
76.808990,41.617440,38.418920,2
54.401230,122.597170,46.818390,2
81.012660,153.521200,50.515790,3
85.442940,150.217910,77.858180,3
95.640080,53.293390,26.764820,2
88.895230,154.445270,92.654550,3
6.313020,125.551420,14.462830,0
50.389720,31.149390,12.807850,2
1.216830,126.047760,35.902260,0
10.518830,64.567560,16.894410,0
94.169480,64.000980,33.395350,2
83.985800,129.551150,71.017160,3
63.600180,189.239260,20.700080,2
98.903920,166.191240,58.897260,3
66.237160,129.765180,5.839620,2
21.801650,192.294180,53.436440,0
37.835360,152.407690,52.451890,0
1.316280,147.247520,73.221760,0
16.514870,191.332020,22.390810,0
45.774940,22.947190,60.328230,1
37.545110,70.634690,82.697690,0
0.956170,159.589350,57.144860,0
98.609850,117.888640,5.537910,2
5.064530,176.630600,84.121410,0
34.589010,123.606500,48.959140,0
96.716410,189.992180,98.383900,3
86.644880,181.910320,21.727880,2
83.100680,141.771420,96.278650,3
57.126180,17.033430,59.739890,1
68.658090,44.064210,39.411340,2
59.850340,74.821150,37.494770,2
13.308660,188.149340,75.049440,0
0.124340,153.122660,73.979500,0
0.973100,73.920860,60.674770,0
45.275070,155.597220,42.545830,2
15.386300,195.283120,24.204000,0
71.769230,28.631260,32.901260,1
44.202760,38.446400,44.995960,1
15.716280,111.801310,66.371330,0
6.243430,174.226420,18.514090,0
22.536240,132.269970,46.875110,0
49.939560,25.631000,80.573580,1
61.705420,27.076410,37.399940,1
81.040990,113.671010,10.864880,2
37.277700,48.538880,51.746560,0
84.336110,87.253430,43.334200,2
90.535090,115.237080,56.619110,3
26.190990,121.544550,57.591050,0
39.685150,198.139110,88.189100,0
74.958630,107.469120,46.205980,2
18.489740,61.147490,77.396080,0
45.374900,176.453900,14.791110,2
50.834710,129.393140,51.684850,3
88.922690,197.912660,11.583470,2
12.995490,26.064820,68.117710,0
37.267610,146.662930,40.547150,0
62.760670,153.971600,54.821590,3
53.950360,17.646870,41.078170,1
54.577720,92.396170,90.078200,3
90.653060,164.383480,37.529810,2
71.729920,79.057690,23.259360,2
34.290260,14.192930,33.177750,1
46.074220,191.096180,31.341060,2
90.245350,45.771660,19.096890,2
51.899550,134.502270,4.433230,2
22.106590,91.136730,33.100430,0
71.262110,102.232120,16.035910,2
89.446540,58.581140,73.113110,1
77.991580,192.631540,49.850750,2
61.583550,66.975260,67.817930,3
46.338350,87.530470,85.546750,0
5.016880,176.392490,85.206980,0
50.636630,98.040570,36.180740,2
99.417380,22.233870,59.021520,1
68.168160,186.866000,78.020350,3
64.384720,23.362460,37.373350,1
13.884160,176.242550,74.962120,0
75.753680,130.451300,50.704350,3
14.997110,65.938980,13.691580,2
72.491310,32.045760,70.211360,1
69.225540,91.860900,13.522870,2
31.480080,64.018620,70.038510,0
11.374300,165.813730,76.100730,0
18.630690,143.832880,66.851320,0
74.812080,37.785710,15.759030,2
23.648400,73.174340,79.366500,0
73.792390,185.090320,5.862960,2
1.155630,139.827770,27.928750,0
33.407890,109.360410,10.241310,2
64.269440,65.029490,63.271510,3
83.400690,34.222270,93.087310,1
53.068810,184.585550,20.773010,2
60.456270,80.777420,77.422220,3
60.590890,98.903090,91.298540,3
37.711710,43.996040,60.810120,0
62.402840,87.818920,48.661000,2
95.955340,146.537140,11.060180,2
21.213010,195.115330,72.646560,0
91.504510,60.772290,74.186690,1
71.400270,58.938000,55.081630,3
62.741510,96.226360,82.717870,3
83.286900,170.120110,80.342360,3
48.808350,76.287660,83.137630,0
49.020150,49.274280,50.734350,0
14.184980,138.325900,33.592130,0
26.065880,191.301750,77.688100,0
78.706950,124.744390,83.917280,3
75.916250,119.754740,96.112440,3
19.159490,188.675940,40.143820,0
52.839900,24.547860,54.010740,1
61.120680,199.540310,97.519240,3
96.639730,69.677610,99.126650,1
45.547820,170.367250,21.632000,2
50.583320,193.202420,94.703140,3
68.373490,159.562860,17.642670,2
72.165850,123.610160,9.155170,2
11.315900,21.688720,72.435690,0
14.171520,93.546450,35.698180,0
55.050410,141.295300,68.472250,3
51.551990,92.866970,39.781560,2
86.190990,66.170360,25.936580,2
74.331550,71.952690,84.699860,1
32.788870,140.388960,4.510900,2
38.556290,68.646030,81.667870,0
96.705540,92.176260,82.483630,3
69.969470,193.477200,81.110850,3
7.747810,142.656340,53.549970,0
1.643610,50.262590,92.175520,0
92.606140,159.770090,98.177960,3
80.654520,2.040840,28.783430,1
3.062420,18.821590,21.884080,0
50.355850,169.506400,86.196680,3
61.620190,185.635190,50.006230,3
88.903600,90.813050,27.722500,2
91.641290,77.587020,50.340410,3
32.886060,132.567520,99.503120,0
2.551350,179.969600,0.392610,2
36.422790,33.721360,75.734180,1
5.061080,110.696990,29.492610,0
13.367020,154.363640,21.741680,0
22.367520,55.015360,58.676680,0
65.966590,3.520500,24.186960,1
43.097080,66.395390,88.417070,0
78.770870,125.178040,33.804240,2
70.067230,168.727600,59.483040,3
78.446150,149.820990,57.173730,3
31.218320,149.156430,20.679640,2
77.948830,160.909340,82.214490,3
